EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
55725	Sus scrofa		1.14.14.1	concentration	alpha-Naphthoflavone	1.0E-6	1.9999999999999998E-4	-	M
55725	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55728	Sus scrofa		1.14.14.1	IC50	Diethyldithiocarbamate	9.75E-5		9.699999999999999E-6	M
55728	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55728	Sus scrofa		1.14.14.1	concentration	Diethyldithiocarbamate	1.0E-6	1.9999999999999998E-4	-	M
55728	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0		-	mg/ml
55731	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0		-	mg/ml
55731	Sus scrofa		1.14.14.1	concentration	Disulfiram	1.0E-6	1.9999999999999998E-4	-	M
55731	Sus scrofa		1.14.14.1	IC50	Disulfiram	4.6700000000000003E-5		3.5E-6	M
55731	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55735	Sus scrofa		1.14.14.1	IC50	4-Methylpyrazole	1.24E-5		9.0E-7	M
55735	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0		-	mg/ml
55735	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55735	Sus scrofa		1.14.14.1	concentration	4-Methylpyrazole	1.0E-6	1.9999999999999998E-4	-	M
55739	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0		-	mg/ml
55739	Sus scrofa		1.14.14.1	concentration	Menadione	1.0E-6	1.9999999999999998E-4	-	M
55739	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55739	Sus scrofa		1.14.14.1	IC50	Menadione	3.13E-5		1.5E-6	M
55741	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0		-	mg/ml
55741	Sus scrofa		1.14.14.1	concentration	Chlorpromazine	1.0E-6	1.9999999999999998E-4	-	M
55741	Sus scrofa		1.14.14.1	concentration	Bisdesoxyolaquindox	4.9999999999999996E-5		-	M
55741	Sus scrofa		1.14.14.1	IC50	Chlorpromazine	1.49E-4		1.1E-5	M
55881	Sus scrofa		1.1.1.271	concentration	NADH	0.0016		-	M
55881	Sus scrofa		1.1.1.271	concentration	GDP-4-keto-6-deoxy-D-mannose	2.5E-7	8.0E-6	-	M
55881	Sus scrofa		1.1.1.271	Km	GDP-4-keto-6-deoxy-D-mannose	1.4E-5		-	M
55881	Sus scrofa		1.1.1.271	Vmax				-	-
55882	Sus scrofa		1.1.1.271	Vmax				-	-
55882	Sus scrofa		1.1.1.271	concentration	GDP-4-keto-6-deoxy-D-mannose	4.25E-6		-	M
55882	Sus scrofa		1.1.1.271	concentration	NADH	0.0	1.0E-4	-	M
55882	Sus scrofa		1.1.1.271	Km	NADH	2.3E-5		-	M
57440	Sus scrofa	P49059 P01215 P01225 P49059 P01215 P01225	-	concentration	Follicle-stimulating hormone	6.0E-6		-	mg/ml
57440	Sus scrofa	P49059 P01215 P01225 P49059 P01215 P01225	-	Bmax		2.4651E-10		1.107E-11	mol*g^(-1)
57440	Sus scrofa	P49059 P01215 P01225 P49059 P01215 P01225	-	Kd	Follicle-stimulating hormone	3.6E-10		2.5E-11	M
57441	Sus scrofa	P49059 P01215 P01225 P01215 P01225 P49059	-	Kd	Follicle-stimulating hormone	4.6E-10		4.8E-11	M
57441	Sus scrofa	P49059 P01215 P01225 P01215 P01225 P49059	-	concentration	Follicle-stimulating hormone	6.0E-6		-	mg/ml
57441	Sus scrofa	P49059 P01215 P01225 P01215 P01225 P49059	-	Bmax		4.3032999999999995E-10		2.8879999999999998E-11	mol*g^(-1)
57656	Sus scrofa	P16469	1.13.11.31	concentration	Arachidonic acid	2.7E-5		-	M
57656	Sus scrofa	P16469	1.13.11.31	IC50	Zileuton	5.6E-5		-	M
57656	Sus scrofa	P16469	1.13.11.31	concentration	Zileuton	9.999999999999999E-6		-	M
57656	Sus scrofa	P16469	1.13.11.31	concentration	Enzyme	8.833510000000001E-4		-	katal*l^(-1)
58866	Sus scrofa		3.4.21.4	Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	9.1E-4		-	M
58866	Sus scrofa		3.4.21.4	kcat		2.72		-	s^(-1)
58866	Sus scrofa		3.4.21.4	concentration	Enzyme			-	-
58866	Sus scrofa		3.4.21.4	concentration	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	1.0E-5	0.002	-	M
58866	Sus scrofa		3.4.21.4	kcat/Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	2990.0		-	M^(-1)*s^(-1)
58867	Sus scrofa		3.4.21.4	Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	8.2E-4		-	M
58867	Sus scrofa		3.4.21.4	concentration	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	1.0E-5	0.002	-	M
58867	Sus scrofa		3.4.21.4	kcat		1.55		-	s^(-1)
58867	Sus scrofa		3.4.21.4	concentration	Enzyme			-	-
58867	Sus scrofa		3.4.21.4	kcat/Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	1890.0		-	M^(-1)*s^(-1)
58868	Sus scrofa		3.4.21.4	Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	9.6E-4		-	M
58868	Sus scrofa		3.4.21.4	concentration	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	1.0E-5	0.002	-	M
58868	Sus scrofa		3.4.21.4	kcat/Km	N-alpha-Benzoyl-DL-Arg-p-nitroanilide	1080.0		-	M^(-1)*s^(-1)
58868	Sus scrofa		3.4.21.4	kcat		1.04		-	s^(-1)
58868	Sus scrofa		3.4.21.4	concentration	Enzyme			-	-
58916	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyresorufin	5.0E-8	6.0E-6	-	M
58916	Sus scrofa		1.14.14.1	concentration	Enzyme	0.2		-	mg/ml
58916	Sus scrofa		1.14.14.1	concentration	NADPH	0.001		-	M
58916	Sus scrofa		1.14.14.1	Vmax		8.166666666666667E-10		2.0E-11	mol*s^(-1)*g^(-1)
58916	Sus scrofa		1.14.14.1	Km	7-Benzyloxyresorufin	2.0E-6		2.0E-7	M
58917	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyresorufin	5.0E-8	6.0E-6	-	M
58917	Sus scrofa		1.14.14.1	concentration	NADPH	0.001		-	M
58917	Sus scrofa		1.14.14.1	Km	7-Benzyloxyresorufin	1.3E-6		2.0E-7	M
58917	Sus scrofa		1.14.14.1	Vmax		4.0333333333333334E-10		1.3333333333333334E-11	mol*s^(-1)*g^(-1)
58917	Sus scrofa		1.14.14.1	concentration	Enzyme	0.2		-	mg/ml
58918	Sus scrofa		1.14.14.1	concentration	Enzyme	0.4		-	mg/ml
58918	Sus scrofa		1.14.14.1	concentration	7-Benzyloxy-4-trifluoromethylcoumarin	1.0E-7	1.5E-4	-	M
58918	Sus scrofa		1.14.14.1	Km	7-Benzyloxy-4-trifluoromethylcoumarin	2.51E-5		9.9E-6	M
58918	Sus scrofa		1.14.14.1	Vmax		8.231666666666666E-9		1.0683333333333333E-9	mol*s^(-1)*g^(-1)
58918	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58919	Sus scrofa		1.14.14.1	concentration	7-Benzyloxy-4-trifluoromethylcoumarin	1.0E-7	1.5E-4	-	M
58919	Sus scrofa		1.14.14.1	concentration	Enzyme	0.4		-	mg/ml
58919	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58919	Sus scrofa		1.14.14.1	Vmax		8.121666666666667E-9		4.616666666666667E-10	mol*s^(-1)*g^(-1)
58919	Sus scrofa		1.14.14.1	Km	7-Benzyloxy-4-trifluoromethylcoumarin	1.08E-5		2.4999999999999998E-6	M
58920	Sus scrofa		1.14.14.1	concentration	Enzyme	0.2		-	mg/ml
58920	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyquinoline	1.0E-6	1.5E-4	-	M
58920	Sus scrofa		1.14.14.1	Vmax		1.0025E-7		1.8783333333333333E-8	mol*s^(-1)*g^(-1)
58920	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58920	Sus scrofa		1.14.14.1	Km	7-Benzyloxyquinoline	1.059E-4		3.8299999999999996E-5	M
58921	Sus scrofa		1.14.14.1	Vmax		4.246666666666667E-8		8.766666666666667E-9	mol*s^(-1)*g^(-1)
58921	Sus scrofa		1.14.14.1	concentration	Enzyme	2.0E-4		-	g
58921	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyquinoline	1.0E-6	1.5E-4	-	M
58921	Sus scrofa		1.14.14.1	Km	7-Benzyloxyquinoline	5.2799999999999996E-5		2.66E-5	M
58921	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58922	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58922	Sus scrofa		1.14.14.1	Ki	Ketoconazole	3.9E-6		-	M
58922	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyquinoline	1.0E-6	1.5E-4	-	M
58922	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58923	Sus scrofa		1.14.14.1	Ki	Ketoconazole	5.7999999999999995E-6		-	M
58923	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58923	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyquinoline	1.0E-6	1.5E-4	-	M
58923	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58926	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58926	Sus scrofa		1.14.14.1	concentration	7-Benzyloxy-4-trifluoromethylcoumarin	5.0E-7	1.5E-4	-	M
58926	Sus scrofa		1.14.14.1	Ki	Ketoconazole	6.62E-5		-	M
58926	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58927	Sus scrofa		1.14.14.1	concentration	NADPH	5.0E-4		-	M
58927	Sus scrofa		1.14.14.1	Ki	Ketoconazole	1.2179999999999999E-4		-	M
58927	Sus scrofa		1.14.14.1	concentration	7-Benzyloxy-4-trifluoromethylcoumarin	5.0E-7	1.5E-4	-	M
58927	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58928	Sus scrofa		1.14.14.1	Ki	Ketoconazole	1.4199999999999998E-5		-	M
58928	Sus scrofa		1.14.14.1	concentration	NADPH	0.001		-	M
58928	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyresorufin	5.0E-7	6.0E-6	-	M
58928	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58929	Sus scrofa		1.14.14.1	concentration	NADPH	0.001		-	M
58929	Sus scrofa		1.14.14.1	Ki	Ketoconazole	1.04E-5		-	M
58929	Sus scrofa		1.14.14.1	concentration	Ketoconazole	1.0E-6	3.9999999999999996E-5	-	M
58929	Sus scrofa		1.14.14.1	concentration	7-Benzyloxyresorufin	5.0E-7	6.0E-6	-	M
59932	Sus scrofa		2.1.1.233	Km	[phosphatase 2A protein]-leucine	1.6E-7		-	M
59932	Sus scrofa		2.1.1.233	Km	S-Adenosyl-L-methionine	1.2499999999999999E-6		-	M
59933	Sus scrofa		2.1.1.233	IC50	Sinefungin	5.0E-7		-	M
59934	Sus scrofa		2.1.1.233	IC50	S-Adenosyl-L-homocysteine	3.0E-6		-	M
59935	Sus scrofa	P80895	2.1.1.77	IC50	S-Adenosyl-L-homocysteine	5.0E-7		-	M
59935	Sus scrofa	P80895	2.1.1.77	concentration	Protein L-isoaspartate	1.0		-	mg/ml
59936	Sus scrofa	P80895	2.1.1.77	IC50	Sinefungin	5.0E-7		-	M
59936	Sus scrofa	P80895	2.1.1.77	concentration	Protein L-isoaspartate	1.0		-	mg/ml
59937	Sus scrofa	P80895	2.1.1.77	IC50	5'-Deoxy-5'-(methylthio)adenosine	2.0E-4		-	M
59937	Sus scrofa	P80895	2.1.1.77	concentration	Protein L-isoaspartate	1.0		-	mg/ml
60200	Sus scrofa	P10173	4.2.1.2	Km	L-Malate	4.2E-5		-	M
60201	Sus scrofa	P10173	4.2.1.2	Ki	Pyromellitate	1.0E-6		-	M
60999	Sus scrofa		-	Km	Cytidine	6.3E-5		1.8999999999999998E-5	M
60999	Sus scrofa		-	Vmax		2.1E-6		2.0E-7	M*s^(-1)
61000	Sus scrofa		-	Km	Uridine	4.4E-5		1.2E-5	M
61000	Sus scrofa		-	Vmax		2.39E-6		2.4E-7	M*s^(-1)
61001	Sus scrofa		-	Vmax		1.6299999999999999E-6		5.0E-8	M*s^(-1)
61001	Sus scrofa		-	Km	Thymidine	1.08E-4		1.1E-5	M
61002	Sus scrofa		-	Km	Formycin B	3.17E-4		1.5E-4	M
61002	Sus scrofa		-	Vmax		1.08E-6		2.3E-7	M*s^(-1)
61003	Sus scrofa		-	concentration	Uridine	4.9999999999999996E-5	0.0015999999999999999	-	M
61003	Sus scrofa		-	Vmax		1.86E-6		8.0E-8	M*s^(-1)
61003	Sus scrofa		-	Km	Uridine	3.2E-5		1.1E-5	M
61039	Sus scrofa	P00371	1.4.3.3	kcat		88.1		4.2	s^(-1)
61039	Sus scrofa	P00371	1.4.3.3	concentration	FAD	9.999999999999999E-6		-	M
61039	Sus scrofa	P00371	1.4.3.3	concentration	O2	5.0E-5	0.001	-	M
61039	Sus scrofa	P00371	1.4.3.3	concentration	(R)-1-Phenylethylamine	0.005	0.1	-	M
61039	Sus scrofa	P00371	1.4.3.3	concentration	Enzyme	5.0000000000000004E-8		-	M
61040	Sus scrofa	P00371	1.4.3.3	Km	(R)-1-Phenylethylamine	0.0147		4.0E-4	M
61040	Sus scrofa	P00371	1.4.3.3	kcat/Km	(R)-1-Phenylethylamine	2560.0		50.0	M^(-1)*s^(-1)
61040	Sus scrofa	P00371	1.4.3.3	concentration	Enzyme	5.0000000000000004E-8		-	M
61040	Sus scrofa	P00371	1.4.3.3	concentration	(R)-1-Phenylethylamine	0.005	0.05	-	M
61040	Sus scrofa	P00371	1.4.3.3	kcat		37.6		0.5	s^(-1)
61040	Sus scrofa	P00371	1.4.3.3	concentration	O2	2.5E-4		-	M
61040	Sus scrofa	P00371	1.4.3.3	concentration	FAD	9.999999999999999E-6		-	M
61041	Sus scrofa	P00371	1.4.3.3	concentration	Enzyme	5.0000000000000004E-8		-	M
61041	Sus scrofa	P00371	1.4.3.3	concentration	O2	7.9E-5	0.00124	-	M
61041	Sus scrofa	P00371	1.4.3.3	Km	O2	1.1999999999999999E-4		2.2E-5	M
61041	Sus scrofa	P00371	1.4.3.3	concentration	(R)-1-Phenylethylamine	0.1		-	M
61041	Sus scrofa	P00371	1.4.3.3	kcat/Km	O2	520000.0		80000.0	M^(-1)*s^(-1)
61041	Sus scrofa	P00371	1.4.3.3	kcat		61.9		2.7	s^(-1)
61041	Sus scrofa	P00371	1.4.3.3	concentration	FAD	9.999999999999999E-6		-	M
63703	Sus scrofa	P10173	4.2.1.2	concentration	Fumarate	1.0E-5	5.0E-5	-	M
63703	Sus scrofa	P10173	4.2.1.2	concentration	ATP	4.2E-5	1.66E-4	-	M
63703	Sus scrofa	P10173	4.2.1.2	Ki	ATP	3.0E-5		-	M
63704	Sus scrofa	P10173	4.2.1.2	concentration	ATP	4.2E-5	1.66E-4	-	M
63704	Sus scrofa	P10173	4.2.1.2	concentration	Fumarate	1.0E-5	5.0E-5	-	M
63704	Sus scrofa	P10173	4.2.1.2	Ki	ATP	1.0E-4		-	M
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Km	Coenzyme A	2.7E-6		1.0E-7	M
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Vmax				-	-
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	2-Oxoglutarate	0.0015		-	M
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Succinyl-CoA			-	-
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NAD+	3.66E-4		-	M
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Ki	Succinyl-CoA	6.9E-6		1.3E-6	M
63705	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Coenzyme A			-	-
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Ki	Succinyl-CoA	2.7E-6		1.0E-7	M
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Succinyl-CoA			-	-
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NAD+	1.6E-5		-	M
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Vmax				-	-
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	2-Oxoglutarate	0.0015		-	M
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Coenzyme A			-	-
63706	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Km	Coenzyme A	1.8E-6		2.0E-7	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Coenzyme A			-	-
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	2-Oxoglutarate	0.0015		-	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NADH	4.5E-6		-	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Km	Coenzyme A	1.3E-6		-	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Ki	Succinyl-CoA	3.9E-6		1.6E-6	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NAD+	1.6E-5		-	M
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Succinyl-CoA			-	-
63707	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Vmax				-	-
63708	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NADH	0.0	1.9999999999999998E-5	-	M
63708	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Km	NAD+	2.1E-5		3.0E-6	M
63708	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	2-Oxoglutarate	0.0025		-	M
63708	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Coenzyme A	5.9999999999999995E-5		-	M
63708	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Ki	NADH	4.5E-6		5.0E-7	M
63709	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	Ki	NADH	1.2699999999999999E-5		9.0E-7	M
63709	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NADH	0.0	1.8399999999999997E-5	-	M
63709	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	Coenzyme A	5.9999999999999995E-5		-	M
63709	Sus scrofa	F1SSH8	1.2.4.2 2.3.1.61 1.8.1.4	concentration	NAD+	3.9999999999999996E-4		-	M
64048	Sus scrofa	P00346	1.1.1.37	Ki	ADPribose	1.1399999999999999E-4		-	M
64048	Sus scrofa	P00346	1.1.1.37	concentration	NADH	3.2999999999999997E-6	1.9999999999999998E-5	-	M
64048	Sus scrofa	P00346	1.1.1.37	concentration	ADPribose	0.0	0.002	-	M
64048	Sus scrofa	P00346	1.1.1.37	concentration	Oxaloacetate	1.0E-4		-	M
64319	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	0.002		-	M
64319	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64319	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	9.6E-5		1.7000000000000003E-5	M
64319	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	2.0E-5	1.0E-4	-	M
64319	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	5.0E-5		-	M
64319	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	8.2E-5		1.2E-5	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	2.0E-5	1.0E-4	-	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	5.0E-5		-	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	0.001		-	M
64320	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64321	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	5.0E-5		-	M
64321	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	5.2E-5		1.0E-5	M
64321	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64321	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	7.0E-4		-	M
64321	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64321	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	2.0E-5	1.0E-4	-	M
64322	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	2.0E-5	1.0E-4	-	M
64322	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	5.0E-5		-	M
64322	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64322	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64322	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	5.0E-4		-	M
64322	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	4.7000000000000004E-5		7.0E-6	M
64323	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	5.0E-4	0.002	-	M
64323	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64323	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	5.0E-5		-	M
64323	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64323	Sus scrofa	O19069 P53590	6.2.1.4	Km	Phosphate	4.8E-4		7.4E-5	M
64323	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	5.0E-5		-	M
64324	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	3.0E-5		-	M
64324	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64324	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64324	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	5.0E-4	0.002	-	M
64324	Sus scrofa	O19069 P53590	6.2.1.4	Km	Phosphate	3.8E-4		9.400000000000001E-5	M
64324	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	5.0E-5		-	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	Km	Phosphate	1.5E-4		4.2000000000000004E-5	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	5.0E-4	0.002	-	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	2.0E-5		-	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	5.0E-5		-	M
64325	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64326	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64326	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	0.001		-	M
64326	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	2.0E-5	1.0E-4	-	M
64326	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	1.0E-4		-	M
64326	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	1.0E-5		5.2E-6	M
64326	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64327	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	2.0E-5	1.0E-4	-	M
64327	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	0.001		-	M
64327	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64327	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	5.0E-5		-	M
64327	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64327	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	2.3E-5		4.7E-6	M
64328	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinyl-CoA	2.0E-5	1.0E-4	-	M
64328	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-diphosphate	2.0E-5		-	M
64328	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Phosphate	0.001		-	M
64328	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64328	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64328	Sus scrofa	O19069 P53590	6.2.1.4	Km	8-Azaguanosine-5'-diphosphate	3.5000000000000004E-5		9.5E-6	M
64329	Sus scrofa	O19069 P53590	6.2.1.4	Km	Coenzyme A	4.7E-6		1.8E-6	M
64329	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64329	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinate	0.001		-	M
64329	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64329	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Coenzyme A	2.5E-5	1.0E-4	-	M
64329	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-triphosphate	1.0E-4		-	M
64330	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Coenzyme A	2.5E-5	1.0E-4	-	M
64330	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Mg2+	0.01		-	M
64330	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinate	0.001		-	M
64330	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64330	Sus scrofa	O19069 P53590	6.2.1.4	Km	Coenzyme A	6.8E-6		9.0E-7	M
64330	Sus scrofa	O19069 P53590	6.2.1.4	concentration	8-Azaguanosine-5'-triphosphate	5.0E-5		-	M
64331	Sus scrofa	O19069 P53590	6.2.1.4	Vmax				-	-
64331	Sus scrofa	O19069 P53590	6.2.1.4	Km	Coenzyme A	8.7E-6		3.5E-6	M
64331	Sus scrofa	O19069 P53590	6.2.1.4	concentration	Succinate	0.001		-	M
