EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
54380	Bos taurus	P10894	3.1.4.11	Km	1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate	5.4E-4		-	M
54380	Bos taurus	P10894	3.1.4.11	concentration	1-Phosphatidyl-1D-myo-inositol 4,5-bisphosphate	2.9999999999999997E-5	7.999999999999999E-4	-	M
54541	Bos taurus	P80457	1.17.3.2	concentration	Xanthine			-	-
54541	Bos taurus	P80457	1.17.3.2	Km	Xanthine	0.0056500000000000005		-	M
54541	Bos taurus	P80457	1.17.3.2	Vmax				-	-
54542	Bos taurus	P80457	1.17.3.2	concentration	Xanthine			-	-
54542	Bos taurus	P80457	1.17.3.2	Km	Xanthine	0.004240000000000001		-	M
54542	Bos taurus	P80457	1.17.3.2	Vmax				-	-
54543	Bos taurus	P80457	1.17.1.4	Vmax				-	-
54543	Bos taurus	P80457	1.17.1.4	Km	Xanthine	0.0121		-	M
54543	Bos taurus	P80457	1.17.1.4	concentration	Xanthine			-	-
54544	Bos taurus	P80457	1.17.1.4	Vmax				-	-
54544	Bos taurus	P80457	1.17.1.4	concentration	NAD+			-	-
54544	Bos taurus	P80457	1.17.1.4	Km	NAD+	0.015300000000000001		-	M
54545	Bos taurus	P80457	1.17.1.4	Km	NAD+	0.0338		-	M
54545	Bos taurus	P80457	1.17.1.4	Ki	NADH	2.58E-6		-	M
54545	Bos taurus	P80457	1.17.1.4	concentration	NADH	0.005		-	M
54546	Bos taurus	P80457	1.17.1.4	Ki	NADH	2.5899999999999998E-6		-	M
54546	Bos taurus	P80457	1.17.1.4	concentration	NADH	0.02		-	M
54546	Bos taurus	P80457	1.17.1.4	Km	NAD+	0.13340000000000002		-	M
54825	Bos taurus	Q9TTE1 P00760	3.4.21.4	Ki	Endopin 1	5.0E-9		-	M
54825	Bos taurus	Q9TTE1 P00760	3.4.21.4	concentration	Benzyloxycarbonyl-Arg-Arg-7-amino-4-methylcoumarin	9.999999999999999E-5		-	M
54826	Bos taurus	Q9TTE1 P06868	3.4.21.7	concentration	tert-Butyloxycarbonyl-Glu-Lys-Lys-7-amino-4-methylcoumarin	1.0E-4		-	M
54826	Bos taurus	Q9TTE1 P06868	3.4.21.7	Ki	Endopin 1	8.0E-7		-	M
54827	Bos taurus	Q9TTE1	3.4	concentration	Endopin 1	0.001	0.2	-	mg/ml
54827	Bos taurus	Q9TTE1	3.4	Ki	Endopin 1	1.0E-6		-	M
54827	Bos taurus	Q9TTE1	3.4	concentration	Met-enkephalin	1.0E-4		-	M
54841	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54841	Bos taurus	P25500	2.7.7.19	Ki	8-azido-ATP	0.0026000000000000003		-	M
54842	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54842	Bos taurus	P25500	2.7.7.19	Ki	8-azido-ATP	5.0E-5		-	M
54843	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54843	Bos taurus	P25500	2.7.7.19	kcat		0.19		0.05	s^(-1)
54843	Bos taurus	P25500	2.7.7.19	Km	ATP	2.6000000000000003E-4		3.0E-5	M
54843	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54843	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54843	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54844	Bos taurus	P25500	2.7.7.19	Km	ATP	2.4E-4		1.4000000000000001E-4	M
54844	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54844	Bos taurus	P25500	2.7.7.19	kcat		0.28		0.14	s^(-1)
54844	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54844	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54844	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54845	Bos taurus	P25500	2.7.7.19	Km	ATP	5.1E-4		8.0E-5	M
54845	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54845	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54845	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54845	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54845	Bos taurus	P25500	2.7.7.19	kcat		0.0043		0.0011	s^(-1)
54846	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54846	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54846	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54846	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54846	Bos taurus	P25500	2.7.7.19	Km	ATP	3.3E-4		3.0E-5	M
54846	Bos taurus	P25500	2.7.7.19	kcat		0.37		0.27	s^(-1)
54847	Bos taurus	P25500	2.7.7.19	Km	ATP	7.199999999999999E-4		2.0E-5	M
54847	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54847	Bos taurus	P25500	2.7.7.19	kcat		0.73		0.05	s^(-1)
54847	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54847	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54847	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54848	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54848	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54848	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54848	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54848	Bos taurus	P25500	2.7.7.19	Km	ATP	4.5000000000000004E-4		5.0E-5	M
54848	Bos taurus	P25500	2.7.7.19	kcat		2.66		0.14	s^(-1)
54849	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54849	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54849	Bos taurus	P25500	2.7.7.19	kcat		1.01		0.1	s^(-1)
54849	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54849	Bos taurus	P25500	2.7.7.19	Km	ATP	0.0010400000000000001		6.6E-4	M
54849	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54850	Bos taurus	P25500	2.7.7.19	kcat		0.71		0.32	s^(-1)
54850	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54850	Bos taurus	P25500	2.7.7.19	Km	ATP	3.0E-4		8.999999999999999E-5	M
54850	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54850	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54850	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54851	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54851	Bos taurus	P25500	2.7.7.19	kcat		0.46		0.11	s^(-1)
54851	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54851	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54851	Bos taurus	P25500	2.7.7.19	Km	ATP	2.7E-4		8.999999999999999E-5	M
54851	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54852	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54852	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54852	Bos taurus	P25500	2.7.7.19	Km	ATP	3.0E-4		1.0E-5	M
54852	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54852	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54852	Bos taurus	P25500	2.7.7.19	kcat		0.81		0.01	s^(-1)
54853	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54853	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54853	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54853	Bos taurus	P25500	2.7.7.19	Km	ATP	3.3E-4		2.0E-5	M
54853	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54853	Bos taurus	P25500	2.7.7.19	kcat		1.09		0.12	s^(-1)
54854	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54854	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54854	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54854	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54854	Bos taurus	P25500	2.7.7.19	Km	ATP	2.9E-4		4.0E-5	M
54854	Bos taurus	P25500	2.7.7.19	kcat		7.0E-4		4.0E-4	s^(-1)
54855	Bos taurus	P25500	2.7.7.19	kcat		0.31		0.06	s^(-1)
54855	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54855	Bos taurus	P25500	2.7.7.19	Km	ATP	4.2E-4		1.1E-4	M
54855	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54855	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54855	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54856	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54856	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54856	Bos taurus	P25500	2.7.7.19	Km	ATP	3.3E-4		3.0E-5	M
54856	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54856	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54856	Bos taurus	P25500	2.7.7.19	kcat		0.44		0.14	s^(-1)
54857	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54857	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54857	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54857	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54857	Bos taurus	P25500	2.7.7.19	kcat		0.52		0.12	s^(-1)
54857	Bos taurus	P25500	2.7.7.19	Km	ATP	3.3E-4		1.0E-4	M
54858	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54858	Bos taurus	P25500	2.7.7.19	kcat		0.53		0.03	s^(-1)
54858	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54858	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54858	Bos taurus	P25500	2.7.7.19	Km	ATP	1.7E-4		3.0E-5	M
54858	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54859	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54859	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54859	Bos taurus	P25500	2.7.7.19	kcat		0.41		0.13	s^(-1)
54859	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54859	Bos taurus	P25500	2.7.7.19	Km	ATP	3.7E-4		4.0E-5	M
54859	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54860	Bos taurus	P25500	2.7.7.19	kcat		0.27		0.26	s^(-1)
54860	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54860	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54860	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54860	Bos taurus	P25500	2.7.7.19	Km	ATP	3.8E-4		1.4000000000000001E-4	M
54860	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54861	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54861	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54861	Bos taurus	P25500	2.7.7.19	Km	ATP	2.6000000000000003E-4		3.0E-5	M
54861	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54861	Bos taurus	P25500	2.7.7.19	kcat		0.39		0.07	s^(-1)
54861	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54862	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54862	Bos taurus	P25500	2.7.7.19	Km	ATP	2.5E-4		2.0E-5	M
54862	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54862	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54862	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54862	Bos taurus	P25500	2.7.7.19	kcat		0.35		0.05	s^(-1)
54863	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54863	Bos taurus	P25500	2.7.7.19	Km	ATP	3.1E-4		3.0E-5	M
54863	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54863	Bos taurus	P25500	2.7.7.19	kcat		0.41		0.06	s^(-1)
54863	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54863	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54864	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54864	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54864	Bos taurus	P25500	2.7.7.19	kcat		0.39		0.02	s^(-1)
54864	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54864	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54864	Bos taurus	P25500	2.7.7.19	Km	ATP	3.0E-4		4.0E-5	M
54865	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54865	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54865	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54865	Bos taurus	P25500	2.7.7.19	kcat		0.36		0.2	s^(-1)
54865	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54865	Bos taurus	P25500	2.7.7.19	Km	ATP	0.0010400000000000001		3.0E-4	M
54866	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54866	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54866	Bos taurus	P25500	2.7.7.19	Km	ATP	0.00128		7.1E-4	M
54866	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54866	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54866	Bos taurus	P25500	2.7.7.19	kcat		0.42		0.35	s^(-1)
54867	Bos taurus	P25500	2.7.7.19	Km	ATP	0.00361		0.0019399999999999999	M
54867	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54867	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54867	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54867	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54867	Bos taurus	P25500	2.7.7.19	kcat		0.15		0.05	s^(-1)
54868	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54868	Bos taurus	P25500	2.7.7.19	kcat		0.62		0.23	s^(-1)
54868	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54868	Bos taurus	P25500	2.7.7.19	Km	ATP	3.1E-4		5.0E-5	M
54868	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54868	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54869	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54869	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54869	Bos taurus	P25500	2.7.7.19	Km	ATP	3.7E-4		3.0E-5	M
54869	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54869	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54869	Bos taurus	P25500	2.7.7.19	kcat		0.42		0.23	s^(-1)
54870	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54870	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54870	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54870	Bos taurus	P25500	2.7.7.19	Km	ATP	2.2E-4		3.0E-5	M
54870	Bos taurus	P25500	2.7.7.19	kcat		0.19		0.06	s^(-1)
54870	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54871	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54871	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54871	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54871	Bos taurus	P25500	2.7.7.19	Km	ATP	4.2E-4		1.2E-4	M
54871	Bos taurus	P25500	2.7.7.19	kcat		0.84		0.28	s^(-1)
54871	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54872	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54872	Bos taurus	P25500	2.7.7.19	Km	ATP	1.5E-4		3.0E-5	M
54872	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54872	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54872	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54872	Bos taurus	P25500	2.7.7.19	kcat		0.11		0.02	s^(-1)
54873	Bos taurus	P25500	2.7.7.19	Km	ATP	0.00101		6.2E-4	M
54873	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54873	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54873	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54873	Bos taurus	P25500	2.7.7.19	kcat		0.09		0.06	s^(-1)
54873	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54874	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54874	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54874	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54874	Bos taurus	P25500	2.7.7.19	Km	ATP	4.6E-4		2.4E-4	M
54874	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54874	Bos taurus	P25500	2.7.7.19	kcat		0.26		0.18	s^(-1)
54875	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54875	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54875	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54875	Bos taurus	P25500	2.7.7.19	kcat		0.12		0.07	s^(-1)
54875	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54875	Bos taurus	P25500	2.7.7.19	Km	ATP	0.0013100000000000002		4.8E-4	M
54876	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54876	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54876	Bos taurus	P25500	2.7.7.19	Km	ATP	8.8E-4		2.7E-4	M
54876	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54876	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54876	Bos taurus	P25500	2.7.7.19	kcat		0.16		0.08	s^(-1)
54877	Bos taurus	P25500	2.7.7.19	kcat		0.21		0.11	s^(-1)
54877	Bos taurus	P25500	2.7.7.19	concentration	Mg2+	0.004		-	M
54877	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	0.0016	0.004	-	mg/ml
54877	Bos taurus	P25500	2.7.7.19	Km	ATP	7.700000000000001E-4		3.0E-5	M
54877	Bos taurus	P25500	2.7.7.19	concentration	ATP	4.0E-5	6.0E-4	-	M
54877	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.28		-	mg/ml
54878	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54878	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54878	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	8.2E-10		1.2E-10	M
54878	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54878	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54878	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54879	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54879	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	4.0E-4		-	mg/ml
54879	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54879	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	2.5E-10		3.0E-11	M
54879	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54879	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54880	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	3.2000000000000003E-10		3.0E-11	M
54880	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54880	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54880	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54880	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54880	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54881	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54881	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54881	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54881	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54881	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54881	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	5.8E-10		3.0E-11	M
54882	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54882	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	4.4000000000000003E-10		1.0000000000000001E-11	M
54882	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54882	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54882	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54882	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54883	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54883	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	4.3E-10		4.0000000000000004E-11	M
54883	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54883	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54883	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54883	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54884	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54884	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	6.9E-10		1.1000000000000001E-10	M
54884	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54884	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54884	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54884	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54885	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	5.0E-10		1.0000000000000001E-11	M
54885	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54885	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54885	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54885	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54885	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54886	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54886	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	6.100000000000001E-10		9.0E-11	M
54886	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54886	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54886	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54886	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54887	Bos taurus	P25500	2.7.7.19	concentration	Diphosphate	1.0E-4	8.0E-4	-	M
54887	Bos taurus	P25500	2.7.7.19	IC50	Diphosphate	4.7E-10		1.0000000000000001E-11	M
54887	Bos taurus	P25500	2.7.7.19	concentration	Mn2+	5.0E-4		-	M
54887	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
54887	Bos taurus	P25500	2.7.7.19	concentration	ATP	5.0E-4		-	M
54887	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54888	Bos taurus	P25500	2.7.7.19	concentration	RNA (poly(A))	0.4		-	mg/ml
54888	Bos taurus	P25500	2.7.7.19	concentration	Enzyme	4.0E-4		-	mg/ml
